648,-19
649,-20
650,-20
651,-19
652,-20
653,-20
654,-19
655,-20
656,-18
657,-20
658,-20
659,-18
660,-19
661,-20
662,-19
663,-19
664,-20
665,-19
666,-20
667,-20
668,-20
669,-19
670,-18
671,-20
672,-19
673,-20
674,-20
675,-20
676,-20
677,-20
678,-18
679,-20
680,-19
681,-20
682,-20
683,-20
684,-19
685,-19
686,-20
687,-20
688,-20
689,-19
690,-20
691,-20
692,-20
693,-19
694,-16
695,-20
696,-20
697,-18
698,-19
699,-19
700,-20
701,-19
702,-20
703,-18
704,-20
705,-20
706,-19
707,-20
708,-19
709,-20
710,-20
711,-20
712,-19
713,-20
714,-20
715,-20
716,-20
717,-20
718,-20
719,-20
720,-20
721,-18
722,-20
723,-20
724,-20
725,-20
726,-19
727,-20
728,-20
729,-20
730,-20
731,-15
732,-20
733,-20
734,-17
735,-18
736,-20
737,-19
738,-20
739,-20
740,-19
741,-20
742,-20
743,-20
744,-19
745,-20
746,-18
747,-19
748,-20
749,-20
750,-20
751,-20
752,-19
753,-20
754,-20
755,-19
756,-20
757,-19
758,-20
759,-19
760,-19
761,-20
762,-20
763,-20
764,-20
765,-20
766,-20
767,-19
768,-18
769,-20
770,-20
771,-20
772,-20
773,-20
774,-20
775,-20
776,-20
777,-20
778,-20
779,-20
780,-20
781,-20
782,-19
783,-20
784,-20
785,-19
786,-20
787,-19
788,-20
789,-20
790,-20
791,-20
792,-20
793,-19
794,-20
795,-19
796,-19
797,-20
798,-20
799,-17
800,-20
801,-20
802,-18
803,-19
804,-19
805,-20
806,-20
807,-19
808,-20
809,-18
810,-20
811,-19
812,-19
813,-20
814,-20
815,-20
816,-19
817,-20
818,-20
819,-20
820,-19
821,-20
822,-20
823,-20
824,-20
825,-20
826,-19
827,-20
828,-19
829,-19
830,-19
831,-19
832,-20
833,-20
834,-20
835,-20
836,-20
837,-20
838,-20
839,-20
840,-20
841,-19
842,-20
843,-20
844,-20
845,-19
846,-20
847,-20
848,-19
849,-10
850,-19
851,-19
852,-20
853,-19
854,-20
855,-20
856,-19
857,-20
858,-19
859,-19
860,-20
861,-20
862,-20
863,-18
864,-19
865,-18
866,-20
867,-19
868,-20
869,-20
870,-18
871,-19
872,-19
873,-19
874,-20
875,-18
876,-20
877,-20
878,-20
879,-19
880,-17
881,-19
882,-19
883,-20
884,-19
885,-20
886,-19
887,-20
888,-19
889,-20
890,-18
891,-20
892,-18
893,-18
894,-20
895,-20
896,-19
897,-19
898,-19
899,-19
900,-20
901,-18
902,-20
903,-19
904,-20
905,-19
906,-20
907,-19
908,-20
909,-20
910,-20
911,-20
912,-20
913,-19
914,-18
915,-19
916,-20
917,-20
918,-19
919,-20
920,-20
921,-20
922,-20
923,-19
924,-20
925,-20
926,-18
927,-20
928,-20
929,-19
930,-19
931,-20
932,-18
933,-20
934,-19
935,-20
936,-20
937,-20
938,-20
939,-20
940,-19
941,-20
942,-20
943,-20
944,-20
945,-20
946,-20
947,-20
948,-20
949,-20
950,-20
951,-19
952,-20
953,-20
954,-20
955,-20
956,-20
957,-19
958,-20
959,-20
960,-19
961,-20
962,-20
963,-20
964,-20
965,-19
966,-18
967,-18
968,-20
969,-19
970,-20
971,-19
972,-20
973,-20
974,-19
975,-20
976,-20
977,-20
978,-18
979,-19
980,-20
981,-20
982,-20
983,-20
984,-20
985,-19
986,-18
987,-19
988,-20
989,-20
990,-20
991,-19
992,-19
993,-20
994,-19
995,-20
996,-20
997,-19
998,-19
999,-19
1000,-20
1001,-19
1002,-19
1003,-20
1004,-19
1005,-19
1006,-19
1007,-20
1008,-20
1009,-20
1010,-19
1011,-19
1012,-20
1013,-20
1014,-20
1015,-16
1016,-20
1017,-19
1018,-19
1019,-20
1020,-19
1021,-20
1022,-18
1023,-19
1024,-20
1025,-20
1026,-19
1027,-20
1028,-20
1029,-20
1030,-20
1031,-19
1032,-19
1033,-18
1034,-20
1035,-20
1036,-20
1037,-20
1038,-20
1039,-20
1040,-20
1041,-20
1042,-19
1043,-20
1044,-20
1045,-20
1046,-19
1047,-19
1048,-19
1049,-20
1050,-20
1051,-18
1052,-19
1053,-20
1054,-19
1055,-19
1056,-20
1057,-19
1058,-20
1059,-20
1060,-19
1061,-20
1062,-19
1063,-20
1064,-17
1065,-19
1066,-20
1067,-20
1068,-19
1069,-18
1070,-20
1071,-18
1072,-20
1073,-18
1074,-19
1075,-19
1076,-19
1077,-20
1078,-20
1079,-19
1080,-20
1081,-19
1082,-19
1083,-19
1084,-19
1085,-20
1086,-18
1087,-19
1088,-20
1089,-20
1090,-20
1091,-19
1092,-20
1093,-19
1094,-20
1095,-19
1096,-20
1097,-20
1098,-20
1099,-18
1100,-20
1101,-19
1102,-20
1103,-20
1104,-18
1105,-18
1106,-20
1107,-19
1108,-19
1109,-19
1110,-20
1111,-20
1112,-19
1113,-19
1114,-19
1115,-20
1116,-20
1117,-20
1118,-18
1119,-20
1120,-20
1121,-19
1122,-19
1123,-20
1124,-19
1125,-20
1126,-20
1127,-19
1128,-20
1129,-20
1130,-20
1131,-18
1132,-20
1133,-18
1134,-19
1135,-19
1136,-20
1137,-20
1138,-19
1139,-20
1140,-20
1141,-20
1142,-20
1143,-20
1144,-19
1145,-18
1146,-19
1147,-18
1148,-20
1149,-19
1150,-18
1151,-20
1152,-20
1153,-18
1154,-20
1155,-19
1156,-18
1157,-20
1158,-19
1159,-20
1160,-20
1161,-19
1162,-19
1163,-20
1164,-20
1165,-17
1166,-20
1167,-20
1168,-18
1169,-20
1170,-20
1171,-20
1172,-20
1173,-18
1174,-19
1175,-20
1176,-19
1177,-20
1178,-19
1179,-19
1180,-19
1181,-19
1182,-20
1183,-14
1184,-20
1185,-20
1186,-20
1187,-17
1188,-19
1189,-20
1190,-20
1191,-19
1192,-20
1193,-19
1194,-20
1195,-20
1196,-20
1197,-20
1198,-20
1199,-17
1200,-20
1201,-19
1202,-20
1203,-20
1204,-18
1205,-20
1206,-18
1207,-20
1208,-19
1209,-20
1210,-20
1211,-19
1212,-19
1213,-19
1214,-18
1215,-19
1216,-20
1217,-19
1218,-20
1219,-20
1220,-19
1221,-19
1222,-20
1223,-20
1224,-20
1225,-20
1226,-20
1227,-19
1228,-19
1229,-20
1230,-19
1231,-20
1232,-20
1233,-19
1234,-20
1235,-19
1236,-19
1237,-19
1238,-19
1239,-20
1240,-20
1241,-18
1242,-20
1243,-18
1244,-20
1245,-19
1246,-18
1247,-20
1248,-19
1249,-20
1250,-20
1251,-20
1252,-19
1253,-20
1254,-20
1255,-20
1256,-20
1257,-20
1258,-20
1259,-20
1260,-18
1261,-20
1262,-17
1263,-18
1264,-19
1265,-19
1266,-19
1267,-20
1268,-20
1269,-20
1270,-18
1271,-20
1272,-19
1273,-20
1274,-19
1275,-19
1276,-19
1277,-20
1278,-19
1279,-20
1280,-20
1281,-19
1282,-19
1283,-20
1284,-20
1285,-18
1286,-20
1287,-19
1288,-18
1289,-20
1290,-19
1291,-18
1292,-20
1293,-20
1294,-20
1295,-20
1296,-19
1297,-20
1298,-19
1299,-20
1300,-20
1301,-20
1302,-20
1303,-20
1304,-19
1305,-18
1306,-20
1307,-20
1308,-20
1309,-20
1310,-20
1311,-20
1312,-18
1313,-19
1314,-19
1315,-20
1316,-20
1317,-20
1318,-19
1319,-19
1320,-20
1321,-20
1322,-19
1323,-19
1324,-18
1325,-19
1326,-19
1327,-19
1328,-19
1329,-20
1330,-18
1331,-20
1332,-20
1333,-20
1334,-19
1335,-19
1336,-17
1337,-19
1338,-20
1339,-19
1340,-20
1341,-20
1342,-20
1343,-20
1344,-19
1345,-19
1346,-20
1347,-19
1348,-17
1349,-8
1350,-19
1351,-20
1352,-19
1353,-19
1354,-20
1355,-19
1356,-20
1357,-20
1358,-20
1359,-18
1360,-19
1361,-19
1362,-19
1363,-19
1364,-20
1365,-19
1366,-20
1367,-19
1368,-18
1369,-19
1370,-18
1371,-19
1372,-19
1373,-20
1374,-20
1375,-20
1376,-20
1377,-17
1378,-19
1379,-20
1380,-20
1381,-18
1382,-19
1383,-20
1384,-20
1385,-20
1386,-19
1387,-18
1388,-20
1389,-19
1390,-20
1391,-20
1392,-20
1393,-20
1394,-20
1395,-19
1396,-20
1397,-19
1398,-19
1399,-20
1400,-19
1401,-19
1402,-20
1403,-19
1404,-20
1405,-20
1406,-20
1407,-19
1408,-19
1409,-20
1410,-20
1411,-18
1412,-19
1413,-19
1414,-18
1415,-18
1416,-20
1417,-20
1418,-20
1419,-19
1420,-19
1421,-19
1422,-19
1423,-20
1424,-18
1425,-20
1426,-18
1427,-19
1428,-20
1429,-20
1430,-19
1431,-19
1432,-20
1433,-19
1434,-20
1435,-20
1436,-17
1437,-20
1438,-20
1439,-19
1440,-20
1441,-20
1442,-20
1443,-20
1444,-19
1445,-19
1446,-19
1447,-18
1448,-20
1449,-18
1450,-20
1451,-20
1452,-20
1453,-18
1454,-20
1455,-20
1456,-20
1457,-18
1458,-19
1459,-20
1460,-19
1461,-20
1462,-19
1463,-17
1464,-19
1465,-20
1466,-19
1467,-20
1468,-19
1469,-19
1470,-20
1471,-18
1472,-19
1473,-20
1474,-18
1475,-19
1476,-19
1477,-19
1478,-19
1479,-20
1480,-19
1481,-19
1482,-20
1483,-18
1484,-20
1485,-20
1486,-19
1487,-18
1488,-19
1489,-19
1490,-20
1491,-20
1492,-20
1493,-19
1494,-20
1495,-20
1496,-20
1497,-20
1498,-20
1499,-17
1500,-19
1501,-18
1502,-20
1503,-19
1504,-20
1505,-20
1506,-19
1507,-19
1508,-19
1509,-19
1510,-20
1511,-20
1512,-20
1513,-19
1514,-9
1515,-19
1516,-19
1517,-20
1518,-20
1519,-19
1520,-20
1521,-18
1522,-20
1523,-18
1524,-19
1525,-20
1526,-19
1527,-20
1528,-19
1529,-18
1530,-20
1531,-18
1532,-20
1533,-20
1534,-19
1535,-20
1536,-18
1537,-18
1538,-20
1539,-17
1540,-20
1541,-20
1542,-20
1543,-20
1544,-19
1545,-19
1546,-20
1547,-20
1548,-20
1549,-19
1550,-19
1551,-20
1552,-20
1553,-20
1554,-19
1555,-20
1556,-20
1557,-20
1558,-20
1559,-20
1560,-20
1561,-20
1562,-19
1563,-19
1564,-20
1565,-20
1566,-20
1567,-20
1568,-19
1569,-19
1570,-19
1571,-19
1572,-18
1573,-20
1574,-19
1575,-20
1576,-19
1577,-20
1578,-19
1579,-19
1580,-20
1581,-19
1582,-19
1583,-19
1584,-20
1585,-20
1586,-20
1587,-17
1588,-19
1589,-19
1590,-20
1591,-19
1592,-19
1593,-19
1594,-20
1595,-20
1596,-20
1597,-20
1598,-20
1599,-19
1600,-19
1601,-20
1602,-19
1603,-18
1604,-20
1605,-20
1606,-19
1607,-18
1608,-19
1609,-19
1610,-20
1611,-19
1612,-20
1613,-19
1614,-19
1615,-20
1616,-18
1617,-20
1618,-19
1619,-19
1620,-19
1621,-19
1622,-20
1623,-19
1624,-19
1625,-20
1626,-20
1627,-20
1628,-20
1629,-18
1630,-20
1631,-19
1632,-19
1633,-19
1634,-20
1635,-19
1636,-19
1637,-20
1638,-18
1639,-19
1640,-20
1641,-19
1642,-20
1643,-19
1644,-20
1645,-20
1646,-19
1647,-19
1648,-18
1649,-20
1650,-19
1651,-19
1652,-19
1653,-20
1654,-18
1655,-20
1656,-18
1657,-18
1658,-19
1659,-20
1660,-20
1661,-19
1662,-20
1663,-20
1664,-18
1665,-20
1666,-19
1667,-20
1668,-19
1669,-18
1670,-19
1671,-20
1672,-17
1673,-20
1674,-19
1675,-19
1676,-20
1677,-20
1678,-19
1679,-19
1680,-19
1681,-15
1682,-19
1683,-20
1684,-18
1685,-17
1686,-20
1687,-20
1688,-20
1689,-19
1690,-19
1691,-17
1692,-18
1693,-20
1694,-20
1695,-20
1696,-20
1697,-20
1698,-17
1699,-20
1700,-20
1701,-20
1702,-20
1703,-20
1704,-18
1705,-20
1706,-20
1707,-20
1708,-20
1709,-18
1710,-18
1711,-19
1712,-20
1713,-20
1714,-19
1715,-20
1716,-19
1717,-18
1718,-20
1719,-20
1720,-20
1721,-20
1722,-18
1723,-18
1724,-19
1725,-19
1726,-20
1727,-19
1728,-19
1729,-20
1730,-20
1731,-19
1732,-20
1733,-19
1734,-19
1735,-19
1736,-20
1737,-19
1738,-20
1739,-19
1740,-20
1741,-20
1742,-19
1743,-19
1744,-20
1745,-20
1746,-20
1747,-20
1748,-20
1749,-18
1750,-19
1751,-20
1752,-20
1753,-20
1754,-18
1755,-19
1756,-19
1757,-19
1758,-20
1759,-18
1760,-18
1761,-20
1762,-19
1763,-18
1764,-18
1765,-19
1766,-18
1767,-16
1768,-19
1769,-18
1770,-19
1771,-18
1772,-20
1773,-20
1774,-20
1775,-20
1776,-18
1777,-20
1778,-19
1779,-18
1780,-20
1781,-16
1782,-19
1783,-20
1784,-18
1785,-18
1786,-20
1787,-20
1788,-19
1789,-19
1790,-20
1791,-20
1792,-20
1793,-19
1794,-19
1795,-20
1796,-20
1797,-19
1798,-19
1799,-19
1800,-20
1801,-16
1802,-19
1803,-19
1804,-20
1805,-20
1806,-19
1807,-19
1808,-19
1809,-19
1810,-20
1811,-20
1812,-20
1813,-20
1814,-18
1815,-20
1816,-18
1817,-20
1818,-20
1819,-17
1820,-19
1821,-20
1822,-19
1823,-20
1824,-18
1825,-18
1826,-19
1827,-20
1828,-20
1829,-19
1830,-20
1831,-20
1832,-20
1833,-19
1834,-17
1835,-19
1836,-20
1837,-20
1838,-19
1839,-20
1840,-19
1841,-19
1842,-20
1843,-20
1844,0
1845,-20
1846,-20
1847,-18
1848,-20
1849,-20
1850,-20
1851,-20
1852,-20
1853,-20
1854,-19
1855,-19
1856,-20
1857,-20
1858,-20
1859,-19
1860,-19
1861,-18
1862,-19
1863,-19
1864,-19
1865,-19
1866,-19
1867,-20
1868,-20
1869,-19
1870,-16
1871,-20
1872,-17
1873,-20
1874,-20
1875,-20
1876,-18
1877,-19
1878,-19
1879,-17
1880,-20
1881,-19
1882,-19
1883,-19
1884,-19
1885,-20
1886,-20
1887,-19
1888,-17
1889,-20
1890,-20
1891,-20
1892,-20
1893,-19
1894,-19
1895,-20
1896,-20
1897,-19
1898,-20
1899,-19
1900,-20
1901,-19
1902,-20
1903,-19
1904,-20
1905,-20
1906,-20
1907,-20
1908,-16
1909,-20
1910,-19
1911,-20
1912,-19
1913,-19
1914,-20
1915,-19
1916,-17
1917,-17
1918,-20
1919,-19
1920,-20
1921,-19
1922,-18
1923,-17
1924,-20
1925,-20
1926,-20
1927,-19
1928,-17
1929,-20
1930,-19
1931,-20
1932,-17
1933,-19
1934,-17
1935,-20
1936,-18
1937,-20
1938,-18
1939,-18
1940,-18
1941,-15
1942,-19
1943,-19
1944,-19
1945,-17
1946,-19
1947,-18
1948,-19
1949,-16
1950,-19
1951,-20
1952,-18
1953,-20
1954,-19
1955,-18
1956,-19
1957,-20
1958,-18
1959,-18
1960,-18
1961,-17
1962,-20
1963,-20
1964,-17
1965,-18
1966,-17
1967,-19
1968,-20
1969,-20
1970,-18
1971,-17
1972,-17
1973,-16
1974,-20
1975,-20
1976,-18
1977,-19
1978,-19
1979,-17
1980,-19
1981,-19
1982,-18
1983,-18
1984,-17
1985,-19
1986,-20
1987,-20
1988,-18
1989,-19
1990,-20
1991,-19
1992,-19
1993,-19
1994,-17
1995,-20
1996,-20
1997,-18
1998,-19
1999,-19
2000,-19
2001,-18
2002,-20
2003,-19
2004,-14
2005,-20
2006,-18
2007,-18
2008,-18
2009,-19
2010,-19
2011,-19
2012,-18
2013,-20
2014,-18
2015,-20
2016,-17
2017,-18
2018,-20
2019,-19
2020,-19
2021,-20
2022,-19
2023,-17
2024,-19
2025,-19
2026,-19
2027,-20
2028,-19
2029,-20
2030,-18
2031,-18
2032,-18
2033,-18
2034,-17
2035,-17
2036,-19
2037,-19
2038,-18
2039,-18
2040,-19
2041,-17
2042,-18
2043,-17
2044,-16
2045,-19
2046,-18
2047,-18
2048,-18
2049,-20
2050,-18
2051,-19
2052,-18
2053,-19
2054,-20
2055,-18
2056,-20
2057,-18
2058,-19
2059,-17
2060,-17
2061,-19
2062,-18
2063,-18
2064,-17
2065,-18
2066,-19
2067,-17
2068,-18
2069,-18
2070,-18
2071,-17
2072,-16
2073,-20
2074,-17
2075,-19
2076,-17
2077,-18
2078,-19
2079,-14
2080,-19
2081,-19
2082,-18
2083,-18
2084,-18
2085,-18
2086,-19
2087,-19
2088,-18
2089,-19
2090,-17
2091,-20
2092,-17
2093,-20
2094,-18
2095,-19
2096,-16
2097,-19
2098,-20
2099,-20
2100,-16
2101,-19
2102,-17
2103,-18
2104,-17
2105,-18
2106,-18
2107,-17
2108,-17
2109,-17
2110,-20
2111,-18
2112,-19
2113,-17
2114,-18
2115,-16
2116,-19
2117,-19
2118,-18
2119,-16
2120,-19
2121,-18
2122,-20
2123,-20
2124,-19
2125,-17
2126,-19
2127,-17
2128,-18
2129,-18
2130,-18
2131,-8
2132,-16
2133,-18
2134,-19
2135,-19
2136,-18
2137,-19
2138,-18
2139,-17
2140,-18
2141,-19
2142,-19
2143,-20
2144,-17
2145,-16
2146,-19
2147,-18
2148,-18
2149,-18
2150,-19
2151,-20
2152,-18
2153,-18
2154,-19
2155,-19
2156,-18
2157,-18
2158,-18
2159,-17
2160,-16
2161,-15
2162,-18
2163,-17
2164,-19
2165,-20
2166,-19
2167,-18
2168,-19
2169,-19
2170,-19
2171,-18
2172,-19
2173,-15
2174,-19
2175,-16
2176,-19
2177,-19
2178,-19
2179,-19
2180,-17
2181,-15
2182,-18
2183,-19
2184,-16
2185,-18
2186,-19
2187,-18
2188,-19
2189,-14
2190,-17
2191,-20
2192,-16
2193,-18
2194,-18
2195,-19
2196,-19
2197,-18
2198,-17
2199,-15
2200,-17
2201,-16
2202,-17
2203,-14
2204,-18
2205,-19
2206,-14
2207,-17
2208,-20
2209,-18
2210,-19
2211,-16
2212,-17
2213,-20
2214,-19
2215,-20
2216,-20
2217,-16
2218,-18
2219,-19
2220,-19
2221,-20
2222,-14
2223,-17
2224,-19
2225,-18
2226,-19
2227,-19
2228,-18
2229,-17
2230,-19
2231,-19
2232,-19
2233,-19
2234,-19
2235,-15
2236,-17
2237,-18
2238,-19
2239,-16
2240,-14
2241,-18
2242,-17
2243,-19
2244,-17
2245,-18
2246,-16
2247,-19
2248,-18
2249,-19
2250,-17
2251,-16
2252,-17
2253,-19
2254,-17
2255,-16
2256,-16
2257,-9
2258,-20
2259,-18
2260,-18
2261,-18
2262,-19
2263,-16
2264,-18
2265,-19
2266,-17
2267,-17
2268,-18
2269,-20
2270,-16
2271,-16
2272,-20
2273,-16
2274,-19
2275,-20
2276,-18
2277,-19
2278,-20
2279,-18
2280,-16
2281,-20
2282,-18
2283,-18
2284,-19
2285,-20
2286,-19
2287,-17
2288,-20
2289,-19
2290,-17
2291,-19
2292,-19
2293,-17
2294,-16
2295,-19
2296,-17
2297,-16
2298,-14
2299,-17
2300,-18
2301,-19
2302,-16
2303,-17
2304,-17
2305,-19
2306,-16
2307,-18
2308,-19
2309,-17
2310,-18
2311,-17
2312,-18
2313,-17
2314,-16
2315,-16
2316,-17
2317,-18
2318,-15
2319,-20
2320,-19
2321,-17
2322,-18
2323,-18
2324,-20
2325,-18
2326,-19
2327,-18
2328,-20
2329,-14
2330,-19
2331,-19
2332,-19
2333,-18
2334,-15
2335,-18
2336,-18
2337,-16
2338,-19
2339,-15
2340,-19
2341,-15
2342,-20
2343,-19
2344,-19
2345,-13
2346,-18
2347,-18
2348,-17
2349,-16
2350,-19
2351,-18
2352,-19
2353,-20
2354,-17
2355,-19
2356,-19
2357,-19
2358,-14
2359,-16
2360,-17
2361,-19
2362,-16
2363,-17
2364,-16
2365,-19
2366,-17
2367,-16
2368,-18
2369,-18
2370,-18
2371,-17
2372,-19
2373,-17
2374,-20
2375,-15
2376,-18
2377,-20
2378,-17
2379,-16
2380,-19
2381,-17
2382,-20
2383,-17
2384,-17
2385,-18
2386,-17
2387,-17
2388,-18
2389,-19
2390,-18
2391,-17
2392,-19
2393,-18
2394,-16
2395,-17
2396,-16
2397,-16
2398,-18
2399,-17
2400,-18
2401,-15
2402,-18
2403,-15
2404,-18
2405,-16
2406,-17
2407,-19
2408,-15
2409,-15
2410,-18
2411,-18
2412,-19
2413,-17
2414,-20
2415,-20
2416,-17
2417,-17
2418,-18
2419,-19
2420,-16
2421,-18
2422,-18
2423,-19
2424,-17
2425,-18
2426,-17
2427,-17
2428,-19
2429,-18
2430,-18
2431,-19
2432,-17
2433,-18
2434,-18
2435,-18
2436,-20
2437,-18
2438,-20
2439,-15
2440,-17
2441,-16
2442,-18
2443,-20
2444,-17
2445,-19
2446,-19
2447,-18
2448,-16
2449,-16
2450,-15
2451,-19
2452,-17
2453,-16
2454,-16
2455,-18
2456,-16
2457,-20
2458,-18
2459,-17
2460,-14
2461,-20
2462,-17
2463,-17
2464,-14
2465,-17
2466,-18
2467,-19
2468,-16
2469,-16
2470,-16
2471,-17
2472,-18
2473,-15
2474,-17
2475,-16
2476,-17
2477,-17
2478,-20
2479,-18
2480,-16
2481,-16
2482,-17
2483,-16
2484,-19
2485,-18
2486,-15
2487,-16
2488,-18
2489,-20
2490,-16
2491,-19
2492,-17
2493,-18
2494,-17
2495,-12
2496,-16
2497,-15
2498,-20
2499,-18
2500,-20
2501,-20
